id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
202807,Metro 2033 Redux,2024-04-17 09:56:44.592773,PS4,"Acción, Juegos de disparos",Deep Silver,2015-06-01," Neerlandés, Ruso, Inglés, Español,Alemán, Francés (Francia), Polaco, Italiano",4.43,15658,10960,2505,1096,313,939,0.0,0.0,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,19.99,2.99,-1.0,-1.0
10004935,Transformers Beyond Reality,2024-04-17 09:56:45.906279,"PS4, PS5"," Arcade,Acción",Meta4 Interactive Inc.,2023-05-08,"Francés (Francia), Inglés",3.0,149,37,20,31,22,35,24.99,18.74,17.49,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,24.99,18.74,17.49,-1.0
234901,Ys: Memories of Celceta,2024-04-17 09:56:47.558675,PS4," Juegos de rol,Aventura",Marvelous Europe Limited,2020-06-19,No hay información,4.6,488,380,63,24,4,14,29.99,8.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,29.99,29.99,-1.0,-1.0
202875,METAL SLUG ANTHOLOGY™,2024-04-17 09:56:48.975243,PS4," Arcade,Acción, Acción",SNK CORPORATION,2016-09-19," Inglés, Español,Alemán, Francés (Francia), Italiano",4.27,5408,3893,540,216,108,648,19.99,19.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10002209,Open Roads,2024-04-17 09:56:50.274463,"PS4, PS5",Aventura,ANNAPURNA INTERACTIVE,2024-03-28," Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Polaco, Español (México), Italiano",4.16,45,19,16,4,4,0,19.99,19.99,-1.0,-1.0,ESP,2750.0,2750.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
231981,The Legend of Heroes: Trails of Cold Steel,2024-04-17 09:56:51.646579,PS4,Juegos de rol,Marvelous Europe Limited,2019-03-28,Inglés,4.72,4267,3584,426,85,42,128,39.99,15.99,-1.0,-1.0,ESP,3565.0,3565.0,0.0,-1.0,39.99,39.99,-1.0,-1.0
10001819,Do Not Open,2024-04-17 09:56:53.150088,PS5,"Terror, Puzzle",UNREALITY S.L.,2022-11-24," Ruso, Inglés, Español,Alemán, Francés (Francia), Portugués (Portugal)",3.22,46,18,4,5,4,13,24.99,24.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,24.99,24.99,-1.0,-1.0
234729,FINAL FANTASY CRYSTAL CHRONICLES Remastered Edition,2024-04-17 09:56:54.496060,PS4,Juegos de rol,Square Enix LTD,2020-08-26," Inglés, Español,Alemán, Francés (Francia), Italiano",4.32,1789,1359,107,53,53,196,29.99,11.99,-1.0,-1.0,ESP,5280.0,5280.0,-1.0,-1.0,29.99,11.99,-1.0,-1.0
10002592,Rustler,2024-04-17 09:56:55.863780,"PS4, PS5"," Aventura,Acción",Maximum Entertainment,2021-08-31,No hay información,3.8,172,79,32,29,10,20,29.99,2.99,-1.0,-1.0,ESP,3981.0,3981.0,-1.0,-1.0,29.99,2.99,-1.0,-1.0
218318,Hatsune Miku: Project DIVA Future Tone,2024-04-17 09:56:58.363299,PS4,Música/Ritmo,SEGA EUROPE LTD,2017-01-10,Inglés,4.58,35635,29220,2138,1425,356,2138,0.0,0.0,-1.0,-1.0,ESP,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
