id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
229453,Cat Quest,2024-05-13 10:30:44.884388,PS4," Juegos de rol,Acción, Aventura",Kepler Interactive Limited,2017-11-09," Italiano, Chino (Simplificado), Inglés, Español, Japonés,Alemán, Francés (Francia)",4.67,2430,1871,388,121,24,24,12.99,12.99,-1.0,-1.0,ESP,1210.0,1210.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
216967,Duck Game,2024-05-13 10:30:46.316589,PS4,Acción,ADULT SWIM,2017-08-22,Inglés,4.19,1216,839,121,48,36,170,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10000613,Fight of Animals,2024-05-13 10:30:47.634542,PS4," Lucha,Arcade",DIGITAL CRAFTER,2020-09-23," Chino (Tradicional),Chino (Simplificado), Japonés, Inglés",4.31,113,81,12,5,2,12,12.99,12.99,-1.0,-1.0,ESP,1540.0,1540.0,-1.0,-1.0,14.99,14.99,-1.0,-1.0
228733,Guns Gore and Cannoli 2,2024-05-13 10:30:49.169555,PS4,Acción,ROGUESIDE,2018-08-14," Italiano, Ruso, Inglés, Polaco, Turco, Español, Neerlandés,Alemán, Francés (Francia)",4.5,1956,1447,293,97,39,97,12.99,12.99,-1.0,-1.0,ESP,1273.0,1273.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10000308,Jump King,2024-05-13 10:30:50.848471,PS4,"Aventura, Acción, Aventura",UKIYO PUBLISHING LIMITED,2020-06-08," Ruso, Chino (Tradicional), Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Español, Japonés,Alemán, Francés (Francia)",4.35,200,136,28,18,4,14,12.99,12.99,-1.0,-1.0,ESP,1980.0,1980.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10007760,Knight vs Giant: The Broken Excalibur,2024-05-13 10:30:52.356081,PS5,Acción,PQube Ltd,2023-10-04," Chino (Tradicional), Chino (Simplificado), Inglés, Español, Japonés,Alemán, Francés (Francia)",4.11,70,37,18,4,4,6,19.99,19.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10009702,Mad Experiments 2: Escape Room,2024-05-13 10:30:53.668519,PS4,"Aventura, Puzzle",Nejcraft,2024-04-10," Chino (Simplificado), Inglés, Español, Japonés,Alemán, Francés (Francia)",0.0,0,0,0,0,0,0,12.99,12.99,-1.0,-1.0,ESP,1320.0,1320.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10005482,Moonshine Inc.,2024-05-13 10:30:55.148788,"PS4, PS5",Simulador,KLABATER,2023-06-27," Ruso, Chino (Simplificado), Inglés, Polaco, Japonés,Alemán",2.1,87,12,6,7,13,46,19.99,12.99,11.99,-1.0,ESP,2310.0,1501.0,1385.0,-1.0,19.99,12.99,11.99,-1.0
228804,Nightmare Boy,2024-05-13 10:30:56.557246,PS4," Acción,Acción, Aventura",Badland Publishing,2017-10-24," Español,Alemán, Inglés, Francés (Francia)",3.78,67,32,12,6,2,12,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
222879,PAC-MAN™ CHAMPIONSHIP EDITION 2,2024-05-13 10:30:58.243324,PS4," Casual,Arcade",BANDAI NAMCO ENTERTAINMENT EUROPE,2016-09-12," Italiano, Inglés, Español,Alemán, Francés (Francia)",4.36,7073,4738,990,778,141,424,12.99,12.99,-1.0,-1.0,ESP,1320.0,1320.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
