id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
202138,inFAMOUS Second Son™,2024-03-01 09:45:21.069243,['PS4'],"['Acción', 'Aventura']",Sony Interactive Entertainment Europe,2014-03-20,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Turco",4.63,122227,76,16,5,1,2,19.99,9.99,19.99,0.02
10005891,Crossfire: Sierra Squad,2024-03-01 09:45:22.732394,['PS5'],['Shooter'],SMILEGATE ENTERTAINMENT INC.,2023-08-29,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Portugués (Brasil), Ruso",4.07,1096,48,29,10,6,7,32.99,24.74,,24.74
10007202,Hubris,2024-03-01 09:45:24.367802,['PS5'],['Aventura'],CYBORN BVBA,2023-06-22,"Alemán, Checo, Chino (Simplificado), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Polaco, Portugués (Brasil), Ruso",4.32,724,54,31,10,2,2,0.0,0.0,0.00,0.0
232987,Catherine: Full Body,2024-03-01 09:45:25.914436,['PS4'],"['Acción', 'Aventura', 'Puzzle']",SEGA EUROPE LTD,2019-09-02,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.72,3070,84,10,3,1,2,49.99,9.99,,9.99
10003977,Let's Sing 2023 Versión Española,2024-03-01 09:45:27.552695,"['PS4', 'PS5']","['Música', 'Ritmo']",Ravenscourt,2022-11-15,"Alemán, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco",3.05,37,35,16,5,5,38,39.99,19.99,,19.99
228706,DISSIDIA® FINAL FANTASY® NT,2024-03-01 09:45:29.577267,['PS4'],"['Acción', 'Rol']",Square Enix LTD,2018-02-28,"Alemán, Español, Francés (Francia), Inglés, Italiano, Japonés",4.24,17663,69,10,7,3,11,44.99,15.74,,15.74
10005283,Alone in the Dark,2024-03-01 09:45:31.360227,['PS5'],"['Aventura', 'Terror', 'Puzzle']",THQ NORDIC GMBH,2024-03-20,No hay información,0.0,0,0,0,0,0,0,59.99,53.99,59.99,53.99
216569,Pinball FX3,2024-03-01 09:45:33.293934,['PS4'],"['Arcade', 'Arcade']",ZEN STUDIOS LTD,2017-09-25,"Alemán, Español, Francés (Francia), Inglés, Italiano",3.88,11184,55,14,11,2,17,0.0,0.0,0.00,0.0
10001874,HOT WHEELS UNLEASHED™,2024-03-01 09:45:35.354881,['PS5'],"['Conducción', 'Carreras']",MILESTONE SRL,2021-09-29,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Español (México), Francés (Canadá), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso, Tailandés",4.05,9217,56,14,19,3,9,39.99,39.99,39.99,39.99
10008622,Arizona Sunshine® 2,2024-03-01 09:45:36.943227,['PS5'],['Acción'],VERTIGO GAMES,2023-12-05,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español (México), Francés (Francia), Inglés, Italiano, Japonés",4.53,1026,74,16,4,3,4,49.99,49.99,49.99,49.99
