id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Promo_1,Promo_2,Promo_3,Etiqueta Precios,País Store
233481,東方憑依華　～ Antinomy of Common Flowers.,2024-04-02T11:33:51.597405,PS4,その他,Phoenixx Inc.,2021/4/21,"日本語, 英語",4.85,157件の評価,92％,6％,0％,1％,1％,"¥4,180","¥2,926",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
232727,ファーム トゥギャザー,2024-04-02T11:33:53.007297,PS4,"カジュアル, ファミリー, シミュレーション",Rainy Frog Co. Ltd,2022/2/2,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.6,1273件の評価,80％,11％,4％,1％,4％,"¥2,750","¥2,750",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10002499,Castlevania Advance Collection,2024-04-02T11:33:54.339621,PS4,アクション,(株)コナミデジタルエンタテインメント,2021/9/24,"日本語, 英語",4.77,1027件の評価,87％,8％,1％,1％,2％,"¥2,200","¥2,200",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
228837,戦極姫７～戦雲つらぬく紅蓮の遺志～,2024-04-02T11:33:55.989004,PS4,シミュレーション,"Systemsoft beta, Inc",2019/1/24,No hay información,4.11,18件の評価,67％,11％,0％,11％,11％,"¥8,580","¥8,580",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000771,Minecraft Legends,2024-04-02T11:33:57.404838,"PS4, PS5","アクション, ストラテジー",Mojang AB/日本マイクロソフト,2023/4/18,"アラビア語, イタリア語, ウクライナ語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), スロバキア語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), ブルガリア語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.97,695件の評価,60％,12％,7％,5％,15％,"¥5,280","¥5,280",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
228877,Ultimate Chicken Horse,2024-04-02T11:33:58.880190,PS4,アクション,Clever Endeavour Games,2017/12/14,No hay información,4.55,3546件の評価,78％,12％,3％,1％,6％,"¥1,528","¥1,528",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
233020,EVE rebirth terror,2024-04-02T11:34:00.616875,PS4,アドベンチャー,株式会社ＲＥＤ ＦＬＡＧ　ＳＨＩＰ,2019/4/24,No hay información,4.86,247件の評価,90％,8％,2％,0％,0％,"¥7,700","¥7,700",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000702,Project Wingman: Frontline 59,2024-04-02T11:34:01.922152,PS5,アーケード,Humble Games,2023/10/3,"スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ロシア語, 中国語 (簡体字), 日本語, 英語, 韓国語",2.66,1022件の評価,30％,8％,7％,9％,47％,"¥2,970","¥2,376",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
10004153,アイドルマネージャー,2024-04-02T11:34:03.218237,PS5,シミュレーション,PLAYISM,2022/8/24,"ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 日本語, 英語",4.47,57件の評価,67％,21％,7％,4％,2％,"¥2,479","¥2,479",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
227770,ゴッド・オブ・ウォー PlayStation®Hits,2024-04-02T11:34:04.673269,PS4,アクション,ソニー・インタラクティブエンタテインメント,2019/10/3,No hay información,4.75,215674件の評価,89％,5％,2％,1％,3％,"¥2,189","¥2,189",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10003238,Pathfinder: Wrath of the Righteous,2024-04-02T11:34:06.237234,"PS4, PS5",RPG,Postmeta Games Limited,2024/3/28,"スペイン語, ドイツ語, フランス語 (フランス), ロシア語, 中国語 (簡体字), 英語",4.29,743件の評価,68％,16％,3％,3％,10％,"¥5,280","¥5,280",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10004438,Kayak VR: Mirage,2024-04-02T11:34:07.470273,PS5,"アーケード, ドライビング／レース, シミュレーション",Better Than Life B.V.,2023/2/21,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), 中国語 (簡体字), 日本語, 英語, 韓国語",3.56,1292件の評価,25％,29％,28％,11％,6％,"¥3,080","¥2,002",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
10005103,GOD EATER BURST PS4® & PS5®,2024-04-02T11:34:08.954238,"PS4, PS5","アクション, アドベンチャー",株式会社バンダイナムコエンターテインメント,2024/3/19,日本語,4.13,97件の評価,74％,5％,0％,1％,20％,"¥1,100","¥1,100",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
233280,ラビリンス ライフ（通常版）,2024-04-02T11:34:10.359478,PS4,RPG,D3PUBLISHER,2019/8/1,No hay información,3.32,164件の評価,45％,10％,6％,10％,29％,"¥6,380","¥6,380",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000271,Century: Age of Ashes,2024-04-02T11:34:11.900602,PS5,アクション,PLAYWING LTD,2022/9/26,"スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 日本語, 英語",4.14,5660件の評価,63％,13％,10％,2％,11％,無料,無料,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10002378,ペルソナ４ ジ・アルティマックス ウルトラスープレックスホールド,2024-04-02T11:34:14.255593,PS4,アクション,（株）アトラス,2022/3/16,日本語,4.76,693件の評価,84％,11％,3％,1％,1％,"¥3,278","¥3,278",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
201415,地球防衛軍4.1 THE SHADOW OF NEW DESPAIR PlayStation®Hits,2024-04-02T11:34:15.503698,PS4,"アクション, アドベンチャー, アクション",D3PUBLISHER,2018/7/25,No hay información,4.63,6730件の評価,79％,13％,4％,1％,3％,"¥2,189","¥2,189",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10004263,Hammerwatch II,2024-04-02T11:34:16.792430,PS5,アクション,Maximum Entertainment,2023/12/4,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2.88,173件の評価,31％,9％,10％,15％,34％,"¥3,520","¥3,520",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10002803,AWAY,2024-04-02T11:34:18.121714,"PS4, PS5","アドベンチャー, シミュレーション",株式会社ハピネット,2023/5/24,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.28,201件の評価,36％,12％,17％,12％,22％,"¥2,178","¥1,089",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
10002797,神様のような君へ,2024-04-02T11:34:19.448867,PS4,アドベンチャー,株式会社エンターグラム,2021/8/25,日本語,4.83,18件の評価,94％,0％,0％,6％,0％,"¥8,360","¥8,360",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
231180,"ウォーハンマー 40,000: Inquisitor - Martyr Ultimate Edition",2024-04-02T11:34:21.175131,PS5,"アクション, アクション, RPG",株式会社オーイズミ・アミュージオ,2023/10/11,"日本語, 英語",4.05,4180件の評価,58％,19％,6％,3％,14％,"¥7,800","¥7,800",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10001263,戦国無双５,2024-04-02T11:34:22.550445,PS4,アクション,(株)コーエーテクモゲームス,2021/6/23,日本語,4.27,1469件の評価,62％,18％,9％,5％,5％,"¥8,580","¥8,580",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
233383,ゴッサム・ナイツ,2024-04-02T11:34:24.030194,PS5,アクション,ワーナー ブラザース ジャパン合同会社,2022/10/20,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.03,12303件の評価,25％,17％,20％,13％,25％,"¥8,580","¥1,716",含まれます,No dispone de promoción extra,"['ゲーム本編', True, 'PS_PLUS', 'No hay información']",JAP
221809,イースVIII -Lacrimosa of DANA- スーパープライス,2024-04-02T11:34:25.817549,PS4,"RPG, RPG",日本ファルコム(株),2019/6/19,No hay información,4.81,8053件の評価,88％,8％,2％,1％,2％,"¥4,584","¥4,584",含まれます,No dispone de promoción extra,"['PS4®用', False, 'PS_PLUS', 'No hay información']",JAP
10007275,Citizen Sleeper,2024-04-02T11:34:27.087588,"PS4, PS5",RPG,SURPRISE ATTACK PTY LTD DBA Fellow Traveler,2024/1/31,"フランス語 (フランス), 中国語 (簡体字), 日本語, 英語",4.75,126件の評価,81％,17％,1％,0％,2％,"¥2,640","¥2,640",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10004701,ジャストダンス2024エディション 体験版,2024-04-02T11:34:28.464214,PS5,"カジュアル, ファミリー",ユービーアイソフト(株),2022/11/21,"イタリア語, オランダ語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2.56,1612件の評価,27％,6％,13％,5％,49％,無料,無料,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005421,Daymare: 1994 Sandcastle,2024-04-02T11:34:29.678623,"PS4, PS5","ホラー, アクション",株式会社Beep Japan,2023/8/30,No hay información,3.83,370件の評価,45％,24％,14％,6％,12％,"¥5,478","¥5,478",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
233619,CrossCode,2024-04-02T11:34:30.952034,PS4,"RPG, パズル",DANGEN ENTERTAINMENT株式会社,2020/7/8,"ドイツ語, 中国語 (簡体字), 日本語, 英語, 韓国語",4.63,790件の評価,83％,7％,4％,3％,3％,"¥2,200","¥1,100",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
233980,みんなのGOLF VR,2024-04-02T11:34:32.255098,PS4,スポーツ,ソニー・インタラクティブエンタテインメント,2019/5/29,No hay información,4.06,1674件の評価,59％,17％,9％,2％,13％,"¥4,290","¥4,290",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10006260,恐怖の世界,2024-04-02T11:34:33.765206,PS4,ホラー,PLAYISM,2023/10/18,"ドイツ語, フランス語 (フランス), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.35,331件の評価,75％,8％,4％,3％,10％,"¥2,420","¥2,420",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005831,The Last Spell,2024-04-02T11:34:35.054208,"PS4, PS5",RPG,THE ARCADE CREW,2023/3/8,No hay información,4.66,126件の評価,79％,13％,5％,1％,2％,"¥2,750","¥1,925","¥1,787",No dispone de promoción extra,"['ゲーム本編', True, 'PS_PLUS', 'No hay información']",JAP
232977,悪魔城ドラキュラＸ・セレクション 月下の夜想曲 ＆ 血の輪廻,2024-04-02T11:34:36.500476,PS4,アクション,(株)コナミデジタルエンタテインメント,2018/10/24,No hay información,4.68,9444件の評価,84％,8％,2％,1％,4％,"¥2,178","¥2,178",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10008922,As Dusk Falls PS4® & PS5®,2024-04-02T11:34:38.230400,"PS4, PS5","その他, アドベンチャー, カジュアル",INTERIOR NIGHT LIMITED,2024/3/7,"イタリア語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.5,193件の評価,79％,7％,5％,1％,7％,"¥4,840","¥4,840",ゲームトライアル,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
229851,RIDE3（ライド3）,2024-04-02T11:34:39.665577,PS4,ドライビング／レース,Milestone,2019/2/27,No hay información,4.07,2889件の評価,61％,15％,8％,4％,13％,"¥4,620","¥4,620",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
203288,ONE PIECE BURNING BLOOD Welcome Price!!（PS4®版）,2024-04-02T11:34:41.022388,PS4,"格闘, アクション, 格闘",株式会社バンダイナムコエンターテインメント,2017/4/19,No hay información,4.45,6183件の評価,75％,11％,5％,2％,7％,"¥4,180","¥4,180",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10004267,ノーモア★ヒーローズ3,2024-04-02T11:34:42.324659,"PS4, PS5",アクション,株式会社マーベラス,2022/10/5,"イタリア語, オランダ語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.61,200件の評価,74％,18％,6％,1％,2％,"¥7,480","¥7,480",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
234293,悪魔城ドラキュラ アニバーサリーコレクション,2024-04-02T11:34:43.569498,PS4,"アクション, アーケード",(株)コナミデジタルエンタテインメント,2019/5/15,No hay información,4.69,2338件の評価,81％,11％,4％,1％,2％,"¥3,300","¥3,300",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10008800,ポトリス S,2024-04-02T11:34:45.026163,PS5,"アーケード, カジュアル, パーティー","CFK Co., Ltd.",2024/3/27,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2,1件の評価,0％,0％,0％,100％,0％,"¥2,970","¥2,970","¥2,673",No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10003184,さかあがりハリケーンPortable,2024-04-02T11:34:46.244916,PS4,アドベンチャー,株式会社エンターグラム,2021/10/27,日本語,3.7,10件の評価,60％,0％,10％,10％,20％,"¥6,270","¥6,270",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10002630,The Binding of Isaac: Repentance,2024-04-02T11:34:48.526896,PS5,アクション,ピッキー合同会社,2022/11/23,"中国語 (簡体字), 日本語, 英語, 韓国語",4.88,533件の評価,95％,3％,1％,0％,2％,"¥5,301","¥5,301",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10009201,遊んで麻雀が強くなる！ 銀星麻雀DX,2024-04-02T11:34:49.770604,PS4,カジュアル,株式会社シルバースタージャパン,2024/3/13,日本語,4,1件の評価,0％,100％,0％,0％,0％,"¥3,740","¥3,740",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
233101,R-Type Dimensions EX （アールタイプ・ディメンジョンズ EX）,2024-04-02T11:34:51.318255,PS4,"アーケード, シューティング, シューティング",(株)Ｔｏｚａｉ Ｇａｍｅｓ,2018/12/19,No hay información,4.42,480件の評価,71％,15％,6％,3％,6％,"¥1,528",¥764,No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
233973,忍者じゃじゃ丸 コレクション,2024-04-02T11:34:52.574323,PS4,アクション,(株)シティコネクション,2021/5/19,"中国語 (繁体字), 日本語, 英語, 韓国語",4.53,34件の評価,76％,12％,3％,6％,3％,"¥3,960","¥1,980",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
232654,Hollow Knight (ホロウナイト),2024-04-02T11:34:53.958063,PS4,"アクション, アクション, アドベンチャー",Team Cherry Pty Ltd,2018/9/25,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 日本語, 英語, 韓国語",4.69,49411件の評価,87％,6％,2％,1％,4％,"¥1,507","¥1,507",含まれます,No dispone de promoción extra,"['PS4®用', False, 'PS_PLUS', 'No hay información']",JAP
10007169,GYLT,2024-04-02T11:34:55.261271,PS5,"ホラー, アドベンチャー",Tequila Works S.L.,2023/7/6,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 英語",4.62,503件の評価,73％,19％,5％,1％,1％,"¥2,970","¥2,970",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10006269,Redemption Reapers,2024-04-02T11:34:56.623456,"PS4, PS5",シミュレーション,Binary Haze Interective,2023/5/10,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.44,160件の評価,68％,21％,4％,1％,6％,"¥3,278","¥3,278",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
234893,Kingdoms of Amalur: Re-Reckoning（キングダムズ オブ アマラー：リレコニング）,2024-04-02T11:34:57.959804,PS4,"アクション, アドベンチャー, RPG",THQ Nordic,2020/9/8,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ロシア語, 中国語 (簡体字), 日本語, 英語",4.33,8596件の評価,68％,16％,6％,3％,8％,"¥5,280","¥5,280",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
233114,Red Matter,2024-04-02T11:34:59.290671,"PS4, PS5","アドベンチャー, その他, パズル",VERTICAL ROBOT S.L.,2023/10/5,No hay información,4.64,889件の評価,74％,19％,5％,1％,1％,"¥2,640","¥2,640",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
216051,バイオショック コレクション,2024-04-02T11:35:00.615817,PS4,シューティング,Take-Two Interactive Japan GK,2016/9/14,No hay información,4.59,32829件の評価,80％,9％,5％,1％,5％,"¥5,445","¥1,089",No hay información,No dispone de promoción extra,"['PS4®用', True, 'No hay información', 'No hay información']",JAP
224890,「マーベル VS. カプコン：インフィニット」スタンダードエディション,2024-04-02T11:35:02.312837,PS4,"アクション, 格闘",(株)カプコン,2017/9/20,No hay información,4.12,7135件の評価,60％,14％,14％,3％,9％,"¥7,119","¥7,119",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10009541,Planet of Lana - プラネット・オブ・ラーナ,2024-04-02T11:35:03.631380,PS5,アクション,THUNDERFUL PUBLISHING,2024/4/16,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥2,200","¥2,200","¥1,980",No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10001291,Ghostrunner - ゴーストランナー,2024-04-02T11:35:11.075471,"PS4, PS5",アクション,505 Games,2021/10/20,No hay información,3.97,5475件の評価,60％,14％,7％,4％,16％,"¥4,500","¥1,350",No hay información,No dispone de promoción extra,"['ゲーム本編', True, 'No hay información', 'No hay información']",JAP
10001837,THE DARK PICTURES: HOUSE OF ASHES (ハウス・オブ・アッシュ) PS4 & PS5,2024-04-02T11:35:12.418506,"PS4, PS5","アドベンチャー, ホラー",株式会社バンダイナムコエンターテインメント,2021/10/21,"日本語, 英語",4.32,4731件の評価,66％,18％,7％,2％,8％,無料,無料,"¥3,520",含まれます,"['体験版', False, 'NONE', 'PS_PLUS']",JAP
205353,アンチャーテッド コレクション PlayStation®Hits,2024-04-02T11:35:14.010931,PS4,"アクション, アドベンチャー",ソニー・インタラクティブエンタテインメント,2018/11/20,No hay información,4.62,147399件の評価,79％,11％,6％,1％,3％,"¥2,189","¥2,189",含まれます,No dispone de promoción extra,"['PS4®用', False, 'PS_PLUS', 'No hay información']",JAP
204572,PsychoBreak,2024-04-02T11:35:15.270591,PS4,"アクション, ホラー",ベセスダ・ソフトワークス／ゼニマックス・アジア(株),2014/10/22,No hay información,4.39,36276件の評価,68％,18％,6％,2％,6％,"¥2,288","¥2,288",含まれます,No dispone de promoción extra,"['PS4®用', False, 'PS_PLUS', 'No hay información']",JAP
225737,オメガラビリンスZ D3P THE BEST,2024-04-02T11:35:16.708656,PS4,RPG,D3PUBLISHER,2019/2/14,No hay información,4.46,606件の評価,75％,11％,5％,2％,6％,"¥2,852","¥2,852",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
217044,デモンゲイズ2 Global Edition,2024-04-02T11:35:18.073759,PS4,RPG,"Dragami Games, Ltd.",2017/12/13,No hay información,4.46,604件の評価,70％,18％,6％,2％,4％,"¥5,830","¥5,830",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10007142,超次元ゲイム ネプテューヌ GameMaker R:Evolution,2024-04-02T11:35:19.464760,PS5,RPG,"IDEA FACTORY Co.,LTD.",2023/8/9,日本語,4.02,44件の評価,52％,23％,11％,2％,11％,"¥8,580","¥8,580",ゲームトライアル,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
201624,ファークライ4,2024-04-02T11:35:20.759934,PS4,"アドベンチャー, シューティング",ユービーアイソフト(株),2015/1/28,No hay información,4.29,158735件の評価,68％,13％,9％,1％,9％,"¥3,740","¥1,122",No hay información,No dispone de promoción extra,"['PS4™用', True, 'No hay información', 'No hay información']",JAP
228783,レゴ®マーベル スーパー・ヒーローズ2 ザ・ゲーム,2024-04-02T11:35:22.149933,PS4,"アクション, アドベンチャー",ワーナー ブラザース ジャパン合同会社,2018/1/31,No hay información,4.35,12085件の評価,70％,13％,6％,2％,9％,"¥5,720","¥5,720",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
211871,The Witness,2024-04-02T11:35:23.655898,PS4,パズル,"Thekla, Inc.",2016/12/14,No hay información,4.26,21912件の評価,68％,12％,7％,3％,10％,"¥3,960","¥3,960",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
213300,コーエーテクモ the Best 討鬼伝・極,2024-04-02T11:35:25.654868,PS4,"アクション, アクション, RPG",(株)コーエーテクモゲームス,2016/12/21,No hay información,4.59,7930件の評価,76％,15％,5％,1％,3％,"¥3,828","¥3,828",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10001779,Heroine Anthem Zero 2 : Scalescars Oath,2024-04-02T11:35:27.047831,PS5,"アクション, アドベンチャー, RPG",Winking Skywalker Entertainment Ltd.,2024/2/22,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語",4.16,58件の評価,69％,9％,5％,3％,14％,"¥5,940","¥5,940","¥5,346",No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10002245,The Riftbreaker,2024-04-02T11:35:29.318801,PS5,"アクション, ストラテジー",株式会社マーベラス,2021/10/13,"スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 日本語, 英語, 韓国語",4.67,282件の評価,80％,13％,3％,1％,2％,"¥3,300","¥3,300",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005573,TT Isle Of Man: Ride on the Edge 3,2024-04-02T11:35:30.722765,"PS4, PS5",ドライビング／レース,株式会社3goo,2023/5/24,"アラビア語, イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.48,277件の評価,44％,13％,11％,10％,22％,"¥6,930","¥6,930",ゲームトライアル,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
228455,英雄伝説 閃の軌跡III スーパープライス,2024-04-02T11:35:32.198768,PS4,RPG,日本ファルコム(株),2017/9/27,日本語,4.79,5216件の評価,90％,5％,2％,1％,2％,"¥3,630","¥3,630",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10002689,Atlas Fallen,2024-04-02T11:35:33.462765,PS5,RPG,Focus Entertainment,2023/12/13,"イタリア語, スペイン語, スペイン語(メキシコ), チェコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.36,881件の評価,26％,25％,22％,13％,14％,"¥7,755","¥7,755",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
234889,Death end re;Quest2,2024-04-02T11:35:34.859766,PS4,RPG,"IDEA FACTORY Co.,LTD.",2020/2/13,No hay información,4.33,98件の評価,64％,18％,7％,6％,4％,"¥7,920","¥7,920",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000648,Tribes of Midgard PS4 & PS5,2024-04-02T11:35:36.403768,"PS4, PS5","アクション, アドベンチャー",GEARBOX,2021/7/26,No hay información,3.84,3471件の評価,56％,13％,8％,5％,17％,"¥2,420","¥2,420",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10007264,Blasphemous 2,2024-04-02T11:35:37.695809,PS5,アクション,Team17 Digital Ltd,2023/10/25,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.73,897件の評価,83％,11％,2％,1％,2％,"¥3,520","¥3,520",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
235288,Predator: Hunting Grounds,2024-04-02T11:35:39.229799,PS4,"アクション, シューティング, シューティング",ソニー・インタラクティブエンタテインメント,2020/4/23,日本語,4.07,20855件の評価,63％,13％,7％,4％,14％,"¥5,390","¥2,695",No hay información,No dispone de promoción extra,"['PS4®用', True, 'No hay información', 'No hay información']",JAP
10004685,Spirit of the Island,2024-04-02T11:35:40.555765,"PS4, PS5","アドベンチャー, シミュレーション, パーティー",Plug In Digital,2023/10/19,No hay información,4.09,89件の評価,62％,15％,8％,2％,13％,"¥2,970","¥2,376","¥2,227",No dispone de promoción extra,"['ゲーム本編', True, 'PS_PLUS', 'No hay información']",JAP
