id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
232995,Ni no Kuni: Wrath of the White Witch™ Remastered,2024-03-08 21:43:09.519415,PS4,"Acción, Aventura, Juegos de rol",BANDAI NAMCO ENTERTAINMENT EUROPE,2019-09-19," Español, Francés (Francia), Italiano, Ruso, Inglés,Alemán",4.69,2,1,0,0,0,0,49.99,49.99,49.99,49.99
203068,Nitroplus Blasterz: Heroines Infinite Duel,2024-03-08 21:43:10.944000,PS4,Lucha,Marvelous Europe Limited,2016-04-07,Inglés,4.36,1,0,0,0,0,0,19.99,19.99,19.99,19.99
233597,NOBLE ARMADA: LOST WORLDS,2024-03-08 21:43:12.523580,PS4,Estrategia,FUNBOX MEDIA LIMITED,2021-02-18," Español, Francés (Francia), Italiano, Inglés,Alemán",2.0,9,0,0,0,1,5,19.99,19.99,19.99,19.99
10001133,NOBUNAGA'S AMBITION: Awakening,2024-03-08 21:43:14.196294,PS4,"Simulación, Estrategia",Koei Tecmo Europe Ltd,2023-07-19,Inglés,4.51,330,237,59,6,13,13,59.99,59.99,59.99,59.99
226519,NOBUNAGA'S AMBITION: Sphere of Influence,2024-03-08 21:43:15.993011,PS4,"Estrategia, Simulación, Estrategia",Koei Tecmo Europe Ltd,2015-10-01,Inglés,4.52,3,2,0,0,0,0,59.99,59.99,59.99,59.99
216678,NOBUNAGA'S AMBITION: Sphere of Influence - Ascension,2024-03-08 21:43:17.695019,PS4,Estrategia,Koei Tecmo Europe Ltd,2016-11-25,Inglés,4.18,883,582,123,44,26,105,59.99,59.99,59.99,59.99
225235,NOBUNAGA'S AMBITION: Taishi,2024-03-08 21:43:20.406646,PS4,Estrategia,Koei Tecmo Europe Ltd,2018-07-05,Inglés,3.49,869,399,112,78,78,208,59.99,0.0,59.99,0.0
10006958,Nock,2024-03-08 21:43:22.458610,PS5,Deporte,"Normal VR, LLC",2023-05-24," Coreano, Español, Francés (Francia), Italiano,Chino (Simplificado), Danés, Japonés, Inglés",3.86,71,32,16,9,2,9,19.99,14.99,19.99,14.99
10004177,Noel the Mortal Fate,2024-03-08 21:43:24.013581,PS4,Aventura,PLAYISM,2022-06-07," Japonés,Chino (Simplificado), Inglés",4.73,30,27,0,2,0,0,21.99,21.99,21.99,21.99
10005034,No Heroes Allowed!,2024-03-08 21:43:25.600504,"PS4, PS5",Estrategia,Sony Interactive Entertainment Europe,2022-07-19,Inglés,4.2,187,121,22,18,3,20,9.99,0.0,9.99,0.0
229545,No Heroes Allowed!™ VR,2024-03-08 21:43:27.026836,PS4,"Simulación, Estrategia",Sony Interactive Entertainment Europe,2017-10-16,Inglés,4.82,915,805,82,18,9,9,29.99,29.99,29.99,29.99
232875,Noir Chronicles: City of Crime,2024-03-08 21:43:28.428307,PS4," Casual,Aventura, Puzzle",ARTIFEX MUNDI S.A.,2018-11-09," Francés (Francia), Italiano, Polaco, Ruso, Inglés,Alemán",4.02,353,180,63,70,10,28,0.0,0.0,0.0,0.0
10004451,No Longer Home,2024-03-08 21:43:30.128752,"PS4, PS5",Aventura,SURPRISE ATTACK,2023-03-03," Japonés,Chino (Simplificado), Inglés",2.94,17,3,3,4,4,3,14.99,7.49,14.99,7.49
203122,PixelJunk™ Nom Nom Galaxy,2024-03-08 21:43:31.695952,PS4,"Acción, Aventura, Estrategia",Double Eleven Limited,2015-05-13," Español, Francés (Francia), Italiano, Japonés, Inglés,Alemán",3.93,11,6,1,1,0,1,13.99,13.99,13.99,13.99
10004267,No More Heroes 3,2024-03-08 21:43:33.532677,"PS4, PS5",Acción,Marvelous Europe Limited,2022-10-14," Coreano, Español, Francés (Francia), Italiano, Chino (Tradicional), Chino (Simplificado), Japonés, Inglés, Neerlandés,Alemán",4.62,181,132,34,10,1,1,49.99,49.99,49.99,49.99
10007267,NOOB - The Factionless,2024-03-08 21:43:35.038886,"PS4, PS5",Juegos de rol,Microids,2023-06-28," Español, Francés (Francia), Italiano, Japonés, Inglés,Alemán",3.87,23,11,3,0,3,2,39.99,39.99,39.99,39.99
10007269,No One Lives Under the Lighthouse,2024-03-08 21:43:36.617722,"PS4, PS5",Terror,Puppet Combo,2023-05-18," Español, Francés (Francia), Italiano,Chino (Simplificado), Polaco, Ruso, Húngaro, Ucraniano, Japonés, Inglés",4.44,125,83,23,11,0,6,11.99,11.99,11.99,11.99
10008243,No Place Like Home,2024-03-08 21:43:38.077008,PS5,Aventura,MERGE GAMES,2023-08-21," Español, Francés (Francia), Polaco, Ruso, Chino (Simplificado), Japonés, Inglés,Alemán",2.27,84,11,5,15,14,37,24.99,24.99,24.99,24.99
229823,NORTH,2024-03-08 21:43:39.575404,PS4," Puzzle, Únicos,Aventura",EVGENIY KOLPAKOV,2018-03-05,Inglés,3.04,268,80,40,34,29,80,3.59,1.43,3.59,1.43
234580,Northgard,2024-03-08 21:43:41.037033,PS4,"Estrategia, Estrategia",SHIRO GAMES,2019-10-02," Coreano, Español, Turco, Francés (Francia), Chino (Tradicional), Polaco, Ruso, Chino (Simplificado), Inglés,Alemán",4.01,444,266,66,31,17,66,29.99,29.99,29.99,29.99
10008921,No Son of Mine,2024-03-08 21:43:42.483508,PS5," Aventura,Terror",Feardemic,2023-09-05," Español, Francés (Francia), Italiano, Portugués (Portugal), Inglés,Alemán",3.82,17,9,1,4,1,2,14.99,7.49,14.99,6.74
10003006,NOSTALGIC TRAIN,2024-03-08 21:43:43.814208,PS5," Únicos,Aventura, Simulación",AMATA K.K.,2021-11-25," Español, Francés (Francia), Italiano, Chino (Tradicional), Chino (Simplificado), Japonés, Inglés,Alemán",4.01,201,110,32,28,6,22,13.99,13.99,13.99,13.99
203067,Not A Hero,2024-03-08 21:43:45.174848,PS4,Acción,Devolver Digital,2016-02-02,No hay información,4.03,5,2,0,0,0,0,12.99,12.99,12.99,12.99
10002565,NOTE : a composer and a note,2024-03-08 21:43:46.723357,PS4,Aventura,PARKESM INC.,2021-09-23,Inglés,2.71,7,2,0,2,0,3,4.99,4.99,4.99,4.99
10000860,NO THING,2024-03-08 21:43:48.220507,PS4,Únicos,FOREVER ENTERTAINMENT S. A.,2020-12-10,Inglés,3.1,164,65,16,9,11,60,1.99,1.99,1.99,1.99
216574,No Time To Explain,2024-03-08 21:43:50.142290,PS4,"Acción, Aventura",TINYBUILD LLC,2016-03-29,Inglés,4.22,237,146,37,21,11,16,14.99,3.74,14.99,2.99
10003825,No Time to Relax,2024-03-08 21:43:51.796183,PS5,"Grupo, Simulación, Estrategia",Porcelain Fortress ehf.,2022-06-07," Español (México), Portugués (Brasil), Francés (Francia), Ruso, Chino (Simplificado), Japonés, Inglés,Alemán",4.38,13,8,1,1,0,1,11.99,11.99,11.99,11.99
10002008,Not Not - A Brain Buster,2024-03-08 21:43:53.397842,PS4," Grupo, Puzzle,Agilidad mental",QUBICGAMES SP. Z O.O.,2020-12-24," Español, Francés (Francia), Italiano, Ruso, Portugués (Portugal), Inglés,Alemán",3.82,101,51,16,12,5,16,1.99,1.59,1.99,0.79
10001683,Nour: Play With Your Food,2024-03-08 21:43:54.644627,"PS4, PS5"," Simulación,Únicos",Panic,2023-09-12,No hay información,2.96,123,29,17,24,22,29,14.99,14.99,14.99,14.99
202961,Nova-111,2024-03-08 21:43:56.237341,PS4," Puzzle,Aventura, Estrategia",Curve Digital,2015-08-25," Español, Francés (Francia), Ruso, Inglés,Alemán",3.65,4,2,0,0,0,0,9.99,9.99,9.99,9.99
10007603,Nova Strike,2024-03-08 21:43:58.533338,PS5,Juegos de disparos,NACON SA,2023-07-27,Inglés,3.6,5,2,0,2,1,0,9.99,4.99,9.99,4.99
10002953,Nowhere Girl,2024-03-08 21:44:00.038683,"PS4, PS5"," Aventura,Aventura",Penguin Pop Games LLC,2021-10-26,Inglés,4.6,35,24,5,3,0,0,6.99,6.99,6.99,6.99
10000407,Nowhere Prophet,2024-03-08 21:44:01.557458,PS4,Estrategia,NO MORE ROBOTS,2020-07-30," Español, Francés (Francia), Inglés,Alemán",4.33,64,39,16,3,3,3,21.99,21.99,21.99,21.99
230975,Nubla,2024-03-08 21:44:02.969889,PS4,"Aventura, Educativos, Acción",GAMERA NEST SL,2015-11-18," Inglés,Español",3.75,317,164,31,41,31,47,9.99,9.99,9.99,9.99
225261,Nubla 2,2024-03-08 21:44:04.385596,PS4," Aventura,Aventura, Educativos",GAMERA NEST SL,2019-01-03," Portugués (Portugal), Inglés,Español",2.82,270,91,16,29,21,113,12.99,12.99,12.99,12.99
10001816,Nuclear Corps,2024-03-08 21:44:06.198673,PS4,"Acción, Arcade",IBAR EZKERRAR IKASTOLA S. COOP.,2021-11-29," Vasco, Inglés,Español",3.11,9,2,1,0,0,2,12.99,12.99,12.99,12.99
216698,Nuclear Throne,2024-03-08 21:44:07.558309,PS4,"Acción, Juegos de disparos, Arcade",VLAMBEER,2015-12-05,Inglés,4.55,2,1,0,0,0,0,11.99,11.99,11.99,11.99
10000261,Null Drifter,2024-03-08 21:44:08.992110,PS5,"Acción, Juegos de disparos, Arcade",eastasiasoft,2022-03-10,Inglés,4.14,168,100,28,16,11,13,4.99,1.49,4.99,1.49
230005,'n Verlore Verstand,2024-03-08 21:44:10.351358,PS4," Aventura, Únicos,Aventura",Skermunkel Studios (Pty.) Ltd.,2018-06-11,Inglés,3.85,106,53,23,7,7,15,14.99,14.99,14.99,14.99
228818,Obduction ® ,2024-03-08 21:44:11.734727,PS4," Puzzle,Aventura","CYAN WORLDS, INC",2017-08-29," Español, Portugués (Brasil), Francés (Francia), Italiano, Polaco, Ruso, Chino (Simplificado), Inglés, Neerlandés,Alemán",4.23,670,442,100,40,33,60,28.99,28.99,28.99,28.99
221739,Obliteracers,2024-03-08 21:44:13.070731,PS4,"Acción, Conducción/Carreras, Arcade",DECK13 INTERACTIVE,2016-07-20," Español, Francés (Francia), Italiano, Ruso, Inglés,Alemán",3.5,262,115,39,28,15,62,13.99,13.99,13.99,13.99
10001519,Observer: System Redux,2024-03-08 21:44:14.615137,"PS4, PS5",Terror,BLOOBER TEAM S.A.,2020-11-11,No hay información,4.12,925,536,185,83,46,83,29.99,0.0,29.99,0.0
10003113,Oceanhorn 2: Caballeros del Reino Perdido,2024-03-08 21:44:15.921549,PS5,"Acción, Aventura",FDG ENTERTAINMENT GMBH & CO KG,2023-08-02," Coreano, Español, Portugués (Brasil), Francés (Francia), Italiano, Chino (Tradicional), Turco, Árabe, Inglés, Ruso, Chino (Simplificado), Japonés, Finlandés, Neerlandés,Alemán",4.33,87,41,35,5,4,0,29.99,29.99,29.99,29.99
10002107,OctaFight,2024-03-08 21:44:17.312488,PS4,"Acción, Lucha, Arcade",Ghislain Avrillon,2021-08-30," Coreano, Español, Turco, Francés (Francia), Italiano, Portugués (Portugal), Griego, Vietnamita, Ruso, Chino (Simplificado), Japonés, Inglés,Alemán",3.5,10,5,0,2,1,2,4.99,4.99,4.99,4.99
231954,Octahedron,2024-03-08 21:44:18.644674,PS4," Puzzle,Puzzle, Acción",DEMIMONDE GMBH,2018-03-19,Inglés,4.47,81,59,8,4,4,3,12.99,12.99,12.99,12.99
10008263,Octo Curse,2024-03-08 21:44:20.082220,PS5,Arcade,OCEAN MEDIA LLC,2023-05-25,Inglés,4.4,5,3,1,1,0,0,9.99,9.99,9.99,9.99
10001422,Oddworld: Stranger's Wrath HD,2024-03-08 21:44:21.472018,PS4,"Acción, Aventura",Oddworld Inhabitants. Inc,2022-02-10," Español, Sueco, Francés (Francia), Italiano, Inglés, Polaco, Ruso, Chino (Simplificado), Portugués (Portugal), Finlandés,Alemán",4.64,178,144,19,3,3,7,19.99,19.99,19.99,19.99
10001356,Of Bird and Cage,2024-03-08 21:44:22.901349,PS4,"Acción, Aventura",All in! Games S.A.,2022-06-30,"Chino (Simplificado), Portugués (Portugal), Inglés, Polaco",3.53,19,7,4,2,0,3,9.99,9.99,9.99,9.99
10003041,Off And On Again,2024-03-08 21:44:24.479467,PS4,Aventura,subSilico,2021-06-17," Inglés,Alemán",5.0,2,2,0,0,0,0,4.99,4.99,4.99,4.99
10006083,Offroad Racing,2024-03-08 21:44:26.706727,PS4,Conducción/Carreras,Benoit Varasse trading as Pix Arts,2022-10-14,Inglés,3.0,7,3,0,0,0,3,4.99,4.99,4.99,4.99
234616,Offroad Racing - Buggy X ATV X Moto,2024-03-08 21:44:28.142791,PS4,Conducción/Carreras,Microids,2020-09-16,No hay información,3.6,141,63,22,18,5,29,19.99,19.99,19.99,19.99
10007555,Offroad Truck Simulator: Heavy Duty Challenge®,2024-03-08 21:44:29.824895,PS5," Simulación, Simulador,Conducción/Carreras",AEROSOFT GMBH,2023-09-13," Checo, Español, Francés (Francia), Italiano, Portugués (Brasil), Turco, Polaco, Ruso, Húngaro, Portugués (Portugal), Inglés,Alemán",2.76,50,14,5,7,3,21,34.99,34.99,34.99,34.99
231755,OF MICE AND SAND -REVISED-,2024-03-08 21:44:31.456850,PS4,"Simulación, Estrategia",Arc System Works Co,2018-03-29,No hay información,4.53,173,122,38,0,5,6,9.99,9.99,9.99,9.99
10001053,Of Tanks and Demons III,2024-03-08 21:44:32.913473,PS4,Arcade,VICTORY ROAD,2020-08-16,Inglés,4.35,63,40,8,10,0,3,4.49,4.49,4.49,4.49
10003788,Ogre: Edición para consolas,2024-03-08 21:44:35.245089,PS4,Estrategia,AUROCH DIGITAL LIMITED,2022-05-18," Español, Portugués (Brasil), Francés (Francia), Italiano, Chino (Simplificado), Japonés, Inglés,Alemán",4.0,10,7,0,0,2,1,21.99,21.99,21.99,21.99
10001143,Oh! Edo Towns,2024-03-08 21:44:36.697251,PS4,"Simulación, Casual, Estrategia","KAIROSOFT CO.,LTD",2020-11-11," Coreano, Chino (Tradicional),Chino (Simplificado), Japonés, Inglés",4.53,40,28,7,3,2,0,12.99,6.49,12.99,6.49
