id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
233499,"Football, Tactics & Glory",2024-04-04 12:28:38.779747,PS4,Deporte,Toplitz Productions,2020-01-22," Turco, Español, Francés (Francia), Italiano, Ruso,Alemán, Portugués (Brasil), Inglés",3.96,108,63,16,6,2,19,39.99,39.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,39.99,39.99,-1.0,-1.0
231859,Socketeer,2024-04-04 12:28:40.049316,PS4,Acción,Alliance Digital Media,2018-08-21," Portugués (Portugal), Español, Francés (Francia), Italiano,Alemán, Inglés",3.5,14,5,2,2,0,2,9.99,9.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
10005655,Sofiya and the Ancient Clan PS4 & PS5,2024-04-04 12:28:41.309373,"PS4, PS5",Acción,eastasiasoft,2022-08-04,Inglés,3.2,56,22,7,2,6,17,7.99,7.99,-1.0,-1.0,ESP,880.0,880.0,-1.0,-1.0,7.99,7.99,-1.0,-1.0
216381,Soft Body,2024-04-04 12:28:42.553608,PS4,"Acción, Juegos de disparos, Puzzle",BODYSOFT LLC.,2016-05-17," Portugués (Brasil), Español, Francés (Francia), Polaco, Italiano, Ruso,Alemán, Neerlandés, Inglés",4.68,34,26,5,1,0,1,11.99,11.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
10003587,SokoBunny,2024-04-04 12:28:43.998497,PS4,Puzzle,Volkov Konstantin Sergeevich,2021-09-30," Español, Francés (Francia), Ruso,Alemán, Inglés",3.64,14,7,0,1,1,1,5.99,5.99,-1.0,-1.0,ESP,660.0,660.0,-1.0,-1.0,5.99,5.99,-1.0,-1.0
10005054,Sokocat - Combo,2024-04-04 12:28:45.115245,PS4,Puzzle,QUBYTE INTERACTIVE,2022-06-08,"Inglés, Portugués (Brasil)",4.03,37,21,5,2,4,2,3.99,3.99,-1.0,-1.0,ESP,440.0,440.0,-1.0,-1.0,3.99,3.99,-1.0,-1.0
10008227,Sokolab,2024-04-04 12:28:54.598212,"PS4, PS5","Estrategia, Puzzle",Afil Games,2023-09-30,"Español, Portugués (Brasil), Inglés",3.91,11,7,0,1,0,1,4.99,4.99,-1.0,-1.0,ESP,770.0,770.0,-1.0,-1.0,4.99,4.99,-1.0,-1.0
10007666,Sokolor,2024-04-04 12:28:55.929757,PS4,Puzzle,"QUBYTE GAME STUDIO, LLC",2023-04-12,"Inglés, Portugués (Brasil)",3.43,7,2,3,0,0,2,4.99,4.99,-1.0,-1.0,ESP,440.0,440.0,-1.0,-1.0,4.99,4.99,-1.0,-1.0
10008054,Sokomage,2024-04-04 12:28:57.288981,"PS4, PS5","Puzzle, Estrategia",Afil Games,2023-08-31," Español, Ruso,Alemán, Portugués (Brasil), Inglés",4.17,6,4,1,0,0,1,4.99,4.99,-1.0,-1.0,ESP,550.0,550.0,-1.0,-1.0,4.99,4.99,-1.0,-1.0
10009504,SokoWinter,2024-04-04 12:28:58.597048,PS4,Puzzle,QUBYTE INTERACTIVE,2023-12-20,Inglés,3.83,6,3,1,1,0,1,4.99,4.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,4.99,4.99,-1.0,-1.0
