id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Promo_1,Promo_2,Promo_3,Etiqueta Precios,País Store
221794,TRON RUN/r,2024-04-02T11:59:34.984603,PS4,Action,Disney Interactive Studios,2/16/2016,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.26,1110 ratings,62%,19%,10%,2%,7%,$19.99,$4.99,Included,No dispone de promoción extra,"['Downloadable Game', False, 'PS_PLUS', 'No hay información']",USA
228997,Death end reQuest,2024-04-02T11:59:36.429508,PS4,"Role Playing Games, Unique, Role Playing Games",Idea Factory International Inc.,2/19/2019,No hay información,4.55,1614 ratings,75%,14%,5%,3%,4%,$19.99,$19.99,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10004538,OXENFREE II: Lost Signals PS4 & PS5,2024-04-02T11:59:37.735941,"PS4, PS5",Adventure,Netflix,7/12/2023,"Arabic, Chinese (Simplified), Chinese (Traditional), Croatian, Czech, Danish, Dutch, English, Finnish, French (France), German, Greek, Hungarian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese (Brazil), Portuguese (Portugal), Romanian, Spanish, Spanish (Mexico), Swedish, Thai, Turkish, Ukrainian, Vietnamese",4.29,256 ratings,55%,27%,10%,6%,2%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003798,Raiden III x MIKADO MANIAX,2024-04-02T11:59:39.415359,"PS4, PS5","Action, Arcade, Shooter",NIS America Inc.,6/6/2023,"English, Japanese",4.73,55 ratings,82%,15%,0%,2%,2%,$29.99,$19.49,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10000320,Hotel R'n'R,2024-04-02T11:59:41.395190,"PS4, PS5","Action, Simulation",WOLF & WOOD INTERACTIVE LTD.,12/20/2023,English,4.19,284 ratings,69%,11%,4%,3%,13%,$22.49,$22.49,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
227396,Gravel,2024-04-02T11:59:43.478182,PS4,"Arcade, Driving/Racing",Milestone,2/27/2018,No hay información,4.05,4688 ratings,52%,16%,23%,2%,6%,$19.99,$1.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
232211,D-Day Enhanced,2024-04-02T11:59:46.197535,"PS4, PS5","Action, Shooter","Strange Games Studios, Inc.",1/23/2024,No hay información,3.76,1114 ratings,53%,14%,10%,4%,20%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001819,Do Not Open,2024-04-02T11:59:47.617124,PS5,"Horror, Puzzle",PERPETUAL,11/15/2022,"English, French (France), German, Portuguese (Portugal), Russian, Spanish",3.19,43 ratings,40%,9%,12%,9%,30%,$24.99,$24.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
211798,Thumper PS4 & PS5,2024-04-02T11:59:49.105701,"PS4, PS5","Music/Rhythm, Action, Adventure",Drool LLC,2/22/2023,"Chinese (Simplified), Chinese (Traditional), Danish, Dutch, English, Finnish, French (Canada), French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Swedish, Turkish",4.32,7157 ratings,67%,15%,8%,3%,7%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
233098,Blazing Chrome,2024-04-02T11:59:50.441842,PS4,"Action, Arcade, Shooter",The Arcade Crew,7/11/2019,No hay información,4.55,526 ratings,75%,15%,4%,2%,3%,$16.99,$6.79,$5.94,No dispone de promoción extra,"['Full Game', False, 'PS_PLUS', 'No hay información']",USA
10004398,All-In-One Sports VR,2024-04-02T11:59:51.760650,PS4,Sport,Appnori Inc.,11/14/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Russian, Spanish, Turkish",3.09,11 ratings,18%,27%,27%,0%,27%,$19.99,$13.99,$9.99,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10008364,Vampire: The Masquerade - Justice,2024-04-02T11:59:53.374961,PS5,"Adventure, Role Playing Games",Fast Travel Games AB,11/2/2023,"English, French (France), German, Japanese, Korean, Spanish (Mexico)",4.22,357 ratings,57%,24%,9%,4%,6%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000864,Eternal Kingdom Battle Peak,2024-04-02T11:59:54.928492,"PS4, PS5",Role Playing Games,Asobimo. Inc,10/25/2022,No hay información,2.84,1082 ratings,34%,6%,10%,9%,41%,Free,Free,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10005136,Dungeons 4,2024-04-02T11:59:56.272356,PS5,Strategy,Kalypso Media,11/9/2023,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Turkish",4.54,201 ratings,73%,18%,4%,0%,4%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234032,Let's Sing Country,2024-04-02T11:59:57.947375,PS4,"Action, Music/Rhythm",Deep Silver,10/25/2019,No hay información,2.38,8 ratings,13%,13%,25%,0%,50%,$44.99,$44.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
216542,The Surge - Augmented Edition,2024-04-02T11:59:59.332107,PS4,"Action, Adventure, Role Playing Games",Focus Entertainment,10/16/2018,No hay información,3.99,19099 ratings,57%,16%,9%,5%,13%,$24.99,$6.24,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008127,Nightmare Reaper,2024-04-02T12:00:00.861460,PS5,"Action, Horror",Feardemic,5/18/2023,English,4.69,115 ratings,88%,4%,2%,1%,5%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234859,Relayer PS4 & PS5,2024-04-02T12:00:02.578510,"PS4, PS5","Role Playing Games, Strategy, Simulation",CLOUDED LEOPARD ENTERTAINMENT INC.,3/24/2022,"Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",4.07,370 ratings,55%,21%,10%,5%,9%,$59.99,$59.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10009447,Hole io,2024-04-02T12:00:05.375485,PS4,"Action, Party",QubicGames S.A.,12/25/2023,English,3.6,173 ratings,45%,13%,16%,8%,18%,$4.99,$4.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003733,Stray Blade,2024-04-02T12:00:06.882641,PS5,Action,505 Games,4/20/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",3.91,134 ratings,35%,40%,11%,10%,4%,$34.99,$34.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003817,Absolute Tactics: Daughters of Mercy,2024-04-02T12:00:08.319505,"PS4, PS5","Adventure, Strategy","Akupara Games, LLC",11/17/2022,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Korean, Russian, Spanish",4.26,23 ratings,52%,26%,17%,4%,0%,$24.99,$17.49,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10007477,Afterimage PS4 & PS5,2024-04-02T12:00:09.918427,"PS4, PS5",Adventure,Maximum Entertainment,4/25/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",4.43,545 ratings,70%,16%,5%,4%,5%,$24.99,$24.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003708,Ziggurat 2,2024-04-02T12:00:11.557572,PS5,"Action, Shooter, Role Playing Games",MILKSTONE STUDIOS SL,2/3/2022,"Chinese (Simplified), Czech, Dutch, English, French (France), German, Hungarian, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Vietnamese",4.71,100 ratings,80%,14%,4%,1%,1%,$24.99,$24.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008509,Turok 3: Shadow of Oblivion Remastered,2024-04-02T12:00:12.969405,PS4,"Adventure, Shooter",NIGHT DIVE STUDIOS,11/30/2023,"English, French (France), German, Italian, Spanish",4.63,145 ratings,81%,9%,6%,2%,3%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10009741,Johnny Trigger,2024-04-02T12:00:14.429672,PS4,"Arcade, Action",QubicGames S.A.,12/22/2023,English,4.34,136 ratings,71%,13%,3%,3%,10%,$4.99,$4.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000207,Hidden Through Time,2024-04-02T12:00:15.939431,PS4,Puzzle,ROGUESIDE,3/12/2020,No hay información,4.42,231 ratings,66%,21%,6%,2%,5%,$7.99,$3.99,No hay información,No dispone de promoción extra,"['Downloadable Game', True, 'No hay información', 'No hay información']",USA
226459,Metro: Last Light Redux,2024-04-02T12:00:17.314590,PS4,"Action, Shooter, Shooter",Deep Silver,8/26/2014,No hay información,4.52,14009 ratings,73%,15%,6%,1%,4%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
212963,Red Faction,2024-04-02T12:00:18.761054,PS4,"Action, Shooter, Shooter",PLAION,12/6/2016,No hay información,4.3,1341 ratings,65%,18%,7%,4%,7%,$14.99,$2.24,No hay información,No dispone de promoción extra,"['PS2 HD+', False, 'No hay información', 'No hay información']",USA
10002276,Hentai vs. Evil PS4 & PS5,2024-04-02T12:00:20.098918,"PS4, PS5","Action, Shooter",EastAsiaSoft,5/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",4,558 ratings,58%,14%,10%,6%,12%,$9.99,$3.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
232684,Leisure Suit Larry - Wet Dreams Don't Dry,2024-04-02T12:00:21.376590,PS4,"Adventure, Adult",ASSEMBLE ENTERTAINMENT GMBH,6/19/2019,No hay información,4.1,378 ratings,59%,19%,7%,4%,12%,$39.99,$3.99,No hay información,No dispone de promoción extra,"['Downloadable Game', True, 'No hay información', 'No hay información']",USA
235236,Vanquish,2024-04-02T12:00:22.658271,PS4,"Action, Adventure, Shooter","SEGA of America, Inc.",2/18/2020,No hay información,4.69,1040 ratings,78%,16%,3%,1%,1%,$24.99,$24.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
232591,Dragon Star Varnir,2024-04-02T12:00:23.949353,PS4,"Action, Adventure, Role Playing Games",Idea Factory International Inc.,6/11/2019,No hay información,4.38,627 ratings,68%,15%,6%,5%,5%,$29.99,$7.49,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10010543,Offroad Jeep Quest: Mountain Trails,2024-04-02T12:00:25.939825,PS4,Driving/Racing,CHETRUSCA SOFTWORKS S.R.L,3/22/2024,English,3.14,7 ratings,14%,43%,14%,0%,29%,$6.99,$6.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232571,Metal Wolf Chaos XD,2024-04-02T12:00:27.306776,PS4,No hay información,Devolver Digital,8/6/2019,No hay información,4.62,716 ratings,80%,9%,6%,2%,3%,$24.99,$12.49,No hay información,No dispone de promoción extra,"['Full Game', True, 'No hay información', 'No hay información']",USA
233099,Dark Devotion,2024-04-02T12:00:28.841422,PS4,"Action, Adventure, Role Playing Games",The Arcade Crew,10/24/2019,No hay información,4.06,293 ratings,56%,20%,8%,6%,10%,$19.99,$5.99,$4.99,No dispone de promoción extra,"['Downloadable Game', False, 'PS_PLUS', 'No hay información']",USA
10005350,Townsmen VR,2024-04-02T12:00:30.753942,PS5,Strategy,www.handy-games.com GmbH,2/22/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",4.39,201 ratings,65%,20%,9%,0%,5%,$39.99,$39.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10004497,SteamWorld Build,2024-04-02T12:00:32.928549,"PS4, PS5","Simulation, Strategy",Thunderful Publishing AB,12/1/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Turkish",4.51,199 ratings,73%,16%,5%,3%,4%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
231711,Gear.Club Unlimited 2 - Ultimate Edition,2024-04-02T12:00:34.490505,PS5,Unique,Microids,12/14/2021,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",2.6,268 ratings,25%,10%,9%,13%,43%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
204219,STAR OCEAN : INTEGRITY AND FAITHLESSNESS,2024-04-02T12:00:35.956882,PS4,Role Playing Games,SQUARE ENIX CO. LTD.,6/28/2016,No hay información,4.02,6078 ratings,57%,16%,10%,7%,11%,$29.99,$29.99,Included,No dispone de promoción extra,"['Full Game', False, 'PS_PLUS', 'No hay información']",USA
234935,Darius Cozmic Collection Arcade,2024-04-02T12:00:37.761189,PS4,No hay información,ININ,6/16/2020,No hay información,4.77,343 ratings,86%,8%,3%,1%,1%,$44.99,$22.49,No hay información,No dispone de promoción extra,"['Downloadable Game', True, 'No hay información', 'No hay información']",USA
222248,Destroy All Humans!,2024-04-02T12:00:39.350947,PS4,"Action, Action",THQ Nordic,7/28/2020,No hay información,4.38,5600 ratings,71%,14%,6%,2%,8%,$39.99,$39.99,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
201927,Hustle Kings™ Free to Play,2024-04-02T12:00:41.539054,PS4,Sport,Sony Interactive Entertainment,2/10/2015,No hay información,3.9,92023 ratings,54%,14%,15%,3%,14%,Free,Free,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10007211,emoji Kart™ Racer,2024-04-02T12:00:44.041532,PS5,"Arcade, Casual, Driving/Racing",Joindots GmbH,12/22/2022,"Chinese (Simplified), Chinese (Traditional), Dutch, English, French (France), German, Italian, Japanese, Portuguese (Portugal), Spanish",3.4,10 ratings,60%,0%,0%,0%,40%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10007383,Black Skylands,2024-04-02T12:00:45.441775,"PS4, PS5","Action, Adventure, Role Playing Games",tinyBuild GAMES,8/15/2023,No hay información,4.3,60 ratings,67%,18%,3%,2%,10%,$19.99,$9.99,$8.99,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10000845,Neptunia Virtual Stars,2024-04-02T12:00:47.840282,PS4,"Action, Action",Idea Factory International Inc.,3/2/2021,English,4.49,117 ratings,75%,9%,9%,5%,3%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232103,Streets of Rogue,2024-04-02T12:00:49.559268,PS4,"Action, Adventure, Role Playing Games",tinyBuild GAMES,7/12/2019,No hay información,4.56,355 ratings,76%,14%,5%,2%,4%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10003948,Dordogne,2024-04-02T12:00:51.207565,"PS4, PS5",Adventure,Focus Entertainment,6/13/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.48,56 ratings,70%,14%,13%,2%,2%,$19.99,$11.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
202225,Jetpack Joyride,2024-04-02T12:00:52.897967,PS4,Adventure,Big Ant Studios,4/26/2016,No hay información,4.22,2246 ratings,66%,14%,8%,3%,10%,$2.99,$2.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10007398,TramSim: Console Edition PS4® & PS5®,2024-04-02T12:00:54.525092,"PS4, PS5",Simulation,Dovetail Games,4/25/2023,"Chinese (Simplified), English, French (France), German, Polish, Portuguese (Portugal), Russian, Spanish",4,325 ratings,57%,15%,10%,7%,11%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002830,BloodRayne 2: ReVamped,2024-04-02T12:00:56.137241,"PS4, PS5","Action, Horror","Ziggurat Interactive, Inc.",2/18/2022,"English, French (France), German, Italian, Russian, Spanish",4.46,308 ratings,75%,12%,4%,2%,7%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
231845,Sniper Elite VR,2024-04-02T12:00:57.701467,PS4,Shooter,Rebellion,7/8/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",3.65,420 ratings,48%,17%,9%,6%,20%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000418,Hypnospace Outlaw,2024-04-02T12:00:59.135538,PS4,Unique,NO MORE ROBOTS,8/27/2020,English,4.7,71 ratings,85%,10%,0%,3%,3%,$19.99,$3.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008063,The Twilight Zone™,2024-04-02T12:01:00.673824,PS5,"Horror, Adventure",Fun Train Inc.,3/19/2024,English,3.64,11 ratings,64%,0%,0%,9%,27%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001487,In Sound Mind,2024-04-02T12:01:02.196435,PS5,Horror,Maximum Entertainment,9/28/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",4.5,247 ratings,71%,15%,9%,2%,3%,$34.99,$34.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002985,Train Life: A Railway Simulator - Orient-Express Train Edition,2024-04-02T12:01:03.959360,"PS4, PS5",Simulation,NACON SA,9/22/2022,No hay información,3.76,233 ratings,50%,15%,12%,8%,15%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10009154,Heads Up! Phones Down Edition,2024-04-02T12:01:05.597917,"PS4, PS5","Casual, Family","Aspyr Media, Inc.",11/9/2023,"English, French (France), German, Spanish",2.75,4 ratings,25%,25%,0%,0%,50%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10005325,Budget Cuts Ultimate,2024-04-02T12:01:06.826801,PS5,"Action, Action, Adventure",NECO SOFTWARE,6/1/2023,"English, French (France), German, Italian, Japanese, Russian, Spanish",4.12,73 ratings,49%,32%,7%,7%,5%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002215,Demon Turf,2024-04-02T12:01:08.233441,PS5,Action,PLAYTONIC LTD,11/4/2021,English,4.6,63 ratings,75%,14%,8%,3%,0%,$24.99,$14.99,$12.49,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10009052,Racket Fury: Table Tennis VR,2024-04-02T12:01:09.599808,PS5,"Simulation, Action, Sport",Cmoar Studio,10/19/2023,English,4.63,348 ratings,76%,18%,3%,1%,2%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
206958,Dark Cloud™ 2,2024-04-02T12:01:11.113198,PS4,"Action, Role Playing Games",Sony Interactive Entertainment,1/19/2016,No hay información,4.82,7596 ratings,88%,9%,2%,1%,1%,$14.99,$14.99,Included,No dispone de promoción extra,"['Downloadable Game', False, 'PS_PLUS', 'No hay información']",USA
10003445,Cobra Kai 2: Dojos Rising - Nemesis Edition,2024-04-02T12:01:12.470914,"PS4, PS5","Action, Fighting",GAMEMILL ENTERTAINMENT,11/8/2022,"Dutch, English, French (France), German, Italian, Spanish",2.92,271 ratings,36%,8%,8%,8%,40%,$59.99,$59.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
204525,Sword Art Online: Lost Song,2024-04-02T12:01:13.854426,PS4,"Action, Role Playing Games",Bandai Namco Entertainment America Inc.,11/17/2015,No hay información,4.62,6726 ratings,77%,15%,4%,1%,3%,$59.99,$59.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
10002589,Operation: Tango,2024-04-02T12:01:15.133653,"PS4, PS5","Adventure, Puzzle","Clever-Plays Studio, Inc.",6/1/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish",4.18,435 ratings,66%,15%,5%,3%,13%,Free,Free,$9.99,No dispone de promoción extra,"['Demo', False, 'NONE', 'No hay información']",USA
10008086,Pickleball Smash,2024-04-02T12:01:16.532722,"PS4, PS5",Sport,GAMEMILL ENTERTAINMENT,10/24/2023,"Dutch, English, French (Canada), German, Italian, Spanish (Mexico)",4,2 ratings,0%,100%,0%,0%,0%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001440,Endling - Extinction is Forever,2024-04-02T12:01:18.233606,"PS4, PS5",Adventure,www.handy-games.com GmbH,11/3/2022,No hay información,4.49,3814 ratings,75%,12%,6%,2%,5%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
231915,Guts & Glory,2024-04-02T12:01:19.700755,PS4,"Action, Casual, Driving/Racing",tinyBuild GAMES,7/19/2018,No hay información,3.79,679 ratings,51%,15%,12%,5%,17%,$14.99,$3.74,$2.99,No dispone de promoción extra,"['Downloadable Game', False, 'PS_PLUS', 'No hay información']",USA
10001225,Park Beyond,2024-04-02T12:01:22.542004,PS5,Simulation,Bandai Namco Entertainment America Inc.,6/16/2023,No hay información,3.12,196 ratings,26%,20%,17%,17%,21%,$49.99,$49.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
225235,NOBUNAGA'S AMBITION: Taishi,2024-04-02T12:01:24.182512,PS4,Strategy,KOEI TECMO America,7/3/2018,No hay información,3.49,885 ratings,46%,13%,9%,9%,24%,$59.99,$23.99,Included,No dispone de promoción extra,"['Full Game', True, 'PS_PLUS', 'No hay información']",USA
10000345,Creaks,2024-04-02T12:01:26.185622,PS4,"Puzzle, Adventure",Amanita Design S.R.O.,7/22/2020,"Arabic, Chinese (Simplified), Chinese (Traditional), Czech, Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Turkish, Ukrainian",4.8,766 ratings,85%,12%,2%,1%,1%,$19.99,$5.99,$4.99,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10004698,Thirsty Suitors,2024-04-02T12:01:27.842145,"PS4, PS5",Adventure,Annapurna Interactive,11/2/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.63,64 ratings,78%,14%,2%,5%,2%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10004636,Wonder Boy Anniversary Collection,2024-04-02T12:01:29.226751,PS5,Action,Bliss Brain Corporation,1/26/2023,"English, French (France), German, Italian, Japanese, Spanish",4.83,30 ratings,93%,3%,0%,0%,3%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
235042,"Warhammer 40,000: Mechanicus",2024-04-02T12:01:30.531472,PS4,Strategy,Kasedo Games Ltd,7/17/2020,No hay información,4.43,249 ratings,71%,16%,4%,4%,5%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234901,Ys: Memories of Celceta,2024-04-02T12:01:32.835879,PS4,No hay información,Marvelous USA (XSEED),6/9/2020,No hay información,4.6,488 ratings,78%,13%,5%,1%,3%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
10001678,Xuan Yuan Sword 7,2024-04-02T12:01:34.309614,PS4,Role Playing Games,EastAsiaSoft,9/30/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Russian, Spanish, Turkish",4.45,230 ratings,67%,20%,7%,3%,3%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008232,TOSS!,2024-04-02T12:01:36.235378,PS5,Action,Vertigo Games B.V,9/7/2023,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Spanish, Swedish",4.35,108 ratings,59%,28%,7%,0%,6%,$19.99,$11.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
231370,Spike Volleyball,2024-04-02T12:01:37.814955,PS4,"Simulation, Sport",NACON SA,2/5/2019,No hay información,3.04,475 ratings,33%,12%,11%,11%,32%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003267,TOEM,2024-04-02T12:01:39.247532,PS5,Adventure,Something We Made AB,9/17/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish, Swedish, Turkish",4.6,780 ratings,71%,22%,5%,1%,2%,$19.99,$4.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232672,DOGFIGHTER -WW2-,2024-04-02T12:01:40.528602,PS4,Shooter,IGGYMOB,3/3/2020,"English, French (France), Spanish",3.59,5467 ratings,50%,11%,11%,4%,24%,Free,Free,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10005761,Wobbledogs Console Edition,2024-04-02T12:01:41.829424,PS4,"Simulation, Casual, Unique",Secret Mode Limited,5/23/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Russian, Spanish",4.25,64 ratings,73%,6%,6%,0%,14%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003242,The Legend of Heroes: Trails from Zero,2024-04-02T12:01:43.130700,PS4,Role Playing Games,NIS America Inc.,9/27/2022,English,4.84,215 ratings,89%,8%,1%,1%,0%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003590,Touhou Genso Wanderer -Lotus Labyrinth R-,2024-04-02T12:01:44.565515,PS4,Role Playing Games,Phoenixx Inc.,9/30/2021,"Chinese (Simplified), Chinese (Traditional), English, Japanese",4.72,61 ratings,80%,15%,3%,0%,2%,$44.99,$17.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
229580,SAMURAI WARRIORS 4-II,2024-04-02T12:01:46.270487,PS4,Action,KOEI TECMO America,9/29/2015,No hay información,4.6,2146 ratings,75%,16%,6%,1%,2%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
