id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
10004029,Horizon Call of the Mountain™,2024-02-27 17:33:13.391306,['PS5'],"['Acción', 'Aventura']",Sony Interactive Entertainment Europe,2023-02-21,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco, Árabe",4.45,3600,65,22,8,2,3,0.0,0.0,0.00,0.0
217424,Trove,2024-02-27 17:33:18.478161,['PS4'],"['Aventura', 'Rol', 'Acción']",Gamigo US Inc.,2017-01-30,Inglés,4.05,191396,62,11,10,2,14,0.0,0.0,0.00,0.0
202013,HELLDIVERS™ Dive Harder Edition,2024-02-27 17:33:21.524162,['PS4'],['Shooter'],Sony Interactive Entertainment Europe,2015-07-07,"Alemán, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Neerlandés, Noruego, Polaco, Portugués (Portugal), Ruso, Sueco",4.5,61039,72,17,5,2,4,19.99,19.99,19.99,19.99
200213,Alien: Isolation ,2024-02-27 17:33:24.432805,['PS4'],"['Terror', 'Acción', 'Terror']",SEGA EUROPE LTD,2014-10-06,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.6,31378,76,15,4,1,3,34.99,11.89,34.99,0.02
231800,DEAD OR ALIVE 6,2024-02-27 17:33:27.028751,['PS4'],"['Acción', 'Lucha']",Koei Tecmo Europe Ltd,2019-03-31,"Alemán, Español, Francés (Francia), Inglés, Italiano, Japonés, Ruso",4.14,27186,64,12,9,2,12,69.99,69.99,69.99,69.99
200449,Battlefield 4™,2024-02-27 17:33:29.829964,['PS4'],"['Acción', 'Shooter', 'Shooter']",EA Swiss Sarl,2013-11-28,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.58,216371,77,14,4,1,4,19.99,0.02,19.99,0.02
216211,Firewatch,2024-02-27 17:33:32.232665,['PS4'],['Aventura'],CAMPO SANTO PRODUCTIONS LLC,2016-02-09,"Alemán, Chino (Simplificado), Español, Francés (Francia), Inglés, Ruso",4.46,31588,67,21,6,2,3,19.99,3.99,,3.99
232624,DOOM Eternal Standard Edition,2024-02-27 17:33:34.711606,"['PS4', 'PS5']","['Shooter', 'Acción']",Bethesda,2021-06-29,"Alemán, Español, Francés (Francia), Inglés, Italiano, Polaco, Ruso",4.61,22500,83,7,3,2,5,39.99,0.02,39.99,0.02
10004653,Resistance: Retribution,2024-02-27 17:33:37.199709,"['PS4', 'PS5']",['Shooter'],Sony Interactive Entertainment Europe,2024-02-20,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.47,564,80,6,3,3,8,9.99,0.02,9.99,0.02
229851,RIDE 3,2024-02-27 17:33:39.652668,['PS4'],"['Conducción', 'Carreras']",MILESTONE SRL,2018-11-29,"Alemán, Español, Francés (Francia), Inglés, Italiano",4.07,2869,61,14,8,4,13,39.99,39.99,39.99,39.99
10005977,Ghostrunner 2,2024-02-27 17:33:42.208061,['PS5'],['Acción'],505 GAMES S.R.L.,2023-10-26,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Polaco, Portugués (Portugal), Ruso, Ucraniano",4.53,719,78,12,3,2,6,39.99,39.99,39.99,39.99
10005262,Sherlock Holmes The Awakened PS4 & PS5,2024-02-27 17:33:44.806715,"['PS4', 'PS5']","['Terror', 'Aventura']",FROGWARES IRELAND LTD,2023-04-11,"Alemán, Checo, Chino (Simplificado), Chino (Tradicional), Coreano, Español, Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Turco, Ucraniano, Árabe",4.2,368,60,18,10,6,6,49.99,24.99,,24.99
201723,Goat Simulator,2024-02-27 17:33:47.371418,['PS4'],"['Acción', 'Aventura', 'Simulación']",Double Eleven Limited,2015-08-11,"Alemán, Chino (Simplificado), Coreano, Danés, Español, Finlandés, Francés (Francia), Inglés, Italiano, Japonés, Neerlandés, Noruego, Polaco, Portugués (Brasil), Portugués (Portugal), Ruso, Sueco",4.09,70619,61,12,13,3,11,9.99,9.99,9.99,9.99
231375,ONE PIECE World Seeker,2024-02-27 17:33:50.249503,['PS4'],['Aventura'],BANDAI NAMCO ENTERTAINMENT EUROPE,2019-03-15,"Alemán, Español, Español (México), Francés (Francia), Inglés, Italiano, Japonés, Polaco, Portugués (Brasil), Ruso",4.33,3436,71,12,6,3,9,69.99,9.79,,9.79
10005322,Pavlov,2024-02-27 17:33:52.683673,['PS5'],['Shooter'],"Vankrupt Games, Inc.",2023-02-21,Inglés,4.49,1954,67,22,6,2,3,24.99,24.99,24.99,24.99
10008622,Arizona Sunshine® 2,2024-02-27 17:33:55.267199,['PS5'],['Acción'],VERTIGO GAMES,2023-12-05,"Alemán, Chino (Simplificado), Chino (Tradicional), Coreano, Español (México), Francés (Francia), Inglés, Italiano, Japonés",4.54,1012,74,16,4,3,3,49.99,49.99,49.99,49.99
10003238,Pathfinder: Wrath of the Righteous,2024-02-27 17:33:57.695996,['PS4'],['Rol'],Postmeta Games Limited,2022-09-28,"Alemán, Chino (Simplificado), Español, Francés (Francia), Inglés, Ruso",4.25,658,66,17,3,3,10,39.99,39.99,39.99,39.99
